Date,Title,Price,Shipping,Condition,Link,Location,Seller,Feedback,FBScore
2020-04-20 14:20:00,"Nintendo Switch UNPATCHED Tablet Only - For Parts, See Description",212.5,23.15,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-UNPATCHED-Tablet-Only-For-Parts-See-Description/124152779792?hash=item1ce8151410:g:skUAAOSwY5pelNWV,"['Athens', 'Ohio', 'United States']", brychoeh-0,20.0,100.0
2020-04-20 10:57:00,Nintendo Switch HDHSBAZAA Lite - Turquoise- NO POWER FOR PARTS OR REPAIR #9,89.95,8.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-HDHSBAZAA-Lite-Turquoise-NO-POWER-FOR-PARTS-OR-REPAIR-9/184261198923?hash=item2ae6d2c44b:g:UqwAAOSwgEVeneDy,"Holiday, Florida, United States", dealsrus52,267.0,99.1
2020-04-19 19:11:00,"Nintendo Switch for Parts, Not working AS IS",167.5,7.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-for-Parts-Not-working-AS-IS/373019550765?hash=item56d9b2a42d:g:U00AAOSwu~Rek9kD,"Midland, Texas, United States", kevinho-0,9.0,100.0
2020-04-19 08:01:00,Nintendo Switch 32GB Console W/ Dock HAC-001 Cracked Screen Parts Repair As Is,220.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-W-Dock-HAC-001-Cracked-Screen-Parts-Repair-As-Is-/174254970289?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Clovis', 'California', 'United States']", drgmsales-5,872.0,99.8
2020-04-18 22:38:00,nintendo switch console only,190.0,20.8,Parts Only,https://www.ebay.com/itm/nintendo-switch-console-only/184259105157?hash=item2ae6b2d185:g:uXkAAOSwn2lem9zs,"Plano, Texas, United States", sipes216,276.0,100.0
2020-04-18 18:55:00,Nintendo Switch Tablet Gaming Console For Parts,200.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Tablet-Gaming-Console-For-Parts/333565408643?hash=item4daa0c3583:g:33gAAOSwbj9ehmdQ,"['Laredo', 'Texas', 'United States']", ruleboy22,1510.0,100.0
2020-04-17 17:59:00,Nintendo Switch 32GB Gray Console [AS IS - BROKEN LCD] Comes With new LCD & SD!,375.0,18.67,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-AS-IS-BROKEN-LCD-Comes-With-new-LCD-SD-/124156568019?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Folsom', 'California', 'United States']", wickedwolfdeals,317.0,98.4
2020-04-17 13:33:00,"nintendo switch, tablet and joy cons. Banned",225.0,0.0,Parts Only,https://www.ebay.com/itm/nintendo-switch-tablet-and-joy-cons-Banned/313056849757?hash=item48e3a46f5d:g:GDMAAOSwWG5emc4p,"Carrollton, Texas, United States", lanby-81,1.0,100.0
2020-04-17 02:16:00, Nintendo Switch Lite Handheld Video Game Console Turquoise - PARTS READ AD,89.99,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Lite-Handheld-Video-Game-Console-Turquoise-PARTS-READ-AD/184256807504?hash=item2ae68fc250:g:BgAAAOSwcMZePBHb,"Travelers Rest, South Carolina, United States", steal*of*a*deal,835.0,100.0
2020-04-16 18:45:00,"Nintendo Switch Console w/ Joy Cons, Docking Port *For Parts Only*",295.6,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-w-Joy-Cons-Docking-Port-For-Parts-Only/293549332154?hash=item4458e756ba:g:mJEAAOSw1dVemM9V,"['Wilkinson', 'Indiana', 'United States']", austindevin,36117.0,100.0
2020-04-16 15:14:00,Nintendo Switch 32GB Console - DEFECTIVE FROZEN,110.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-DEFECTIVE-FROZEN-/303542461814?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Santa Clarita', 'California', 'United States']", yoursavings,6678.0,99.1
2020-04-16 15:13:00,Nintendo Switch 32GB Console - DEFECTIVE POWER,110.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-DEFECTIVE-POWER/274339166688?hash=item3fdfe379e0:g:CdAAAOSwq05dYCNX,"['Santa Clarita', 'California', 'United States']", yoursavings,6678.0,99.1
2020-04-16 06:55:00,Nintendo Switch Console For Repair (Wonâ€™t Charge),192.5,23.15,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-For-Repair-Won-t-Charge/392755529112?epid=14035656818&amp;hash=item5b720dc598:g:ta8AAOSwHb9ejklq,"Scottsboro, Alabama, United States", thatgirlwi-4,3.0,100.0
2020-04-14 17:41:00,Nintendo Switch Lite - Gray,130.0,4.9,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Lite-Gray/293547149657?hash=item4458c60959:g:IPAAAOSwvvJePBHF,"['Lancaster', 'Texas', 'United States']", wibsa.br.9fflxpit,1.0,100.0
2020-04-14 07:34:00,Nintendo Switch 32GB Sold As Is Or For Parts,159.5,26.7,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Sold-As-Is-Or-For-Parts/264692580961?epid=23024812516&amp;hash=item3da0e84261:g:DckAAOSwBiNejI70,"['Willoughby', 'Ohio', 'United States']", thirdmurphy20,114.0,100.0
